,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
120,600111.XSHG,600111,北方稀土,XSHG,2020-04-02,9.02,9.02,9.03,9.03,8.87,9.01,24407396,218233027,19485,0.0067,1,32733924660,32733924660,-0.0011,49.1816,53.2345,3.4317,1,8.941
121,600111.XSHG,600111,北方稀土,XSHG,2020-04-03,9.01,9.01,9.06,9.18,8.95,9.04,36280622,329334657,22281,0.01,1,32842916640,32842916640,0.0033,49.3453,53.4118,3.4432,1,9.077
122,600111.XSHG,600111,北方稀土,XSHG,2020-04-07,9.04,9.04,9.1,9.23,9.05,9.16,34439998,314931541,21410,0.0095,1,33278884560,33278884560,0.0133,50.0004,54.1208,3.4889,1,9.144
123,600111.XSHG,600111,北方稀土,XSHG,2020-04-08,9.16,9.16,9.25,9.32,9.13,9.17,36863130,339564937,23102,0.0101,1,33315215220,33315215220,0.0011,50.055,54.1799,3.4927,1,9.212
124,600111.XSHG,600111,北方稀土,XSHG,2020-04-09,9.17,9.17,9.2,9.21,9.06,9.08,26688630,242908484,17439,0.0073,1,32988239280,32988239280,-0.0098,49.5637,53.6481,3.4584,1,9.102
125,600111.XSHG,600111,北方稀土,XSHG,2020-04-10,9.08,9.08,9.09,9.31,9.04,9.11,37918636,347657132,22543,0.0104,1,33097231260,33097231260,0.0033,49.7274,53.8254,3.4698,1,9.169
126,600111.XSHG,600111,北方稀土,XSHG,2020-04-13,9.11,9.11,9.07,9.27,9.02,9.16,30782343,282452006,17281,0.0085,1,33278884560,33278884560,0.0055,50.0004,54.1208,3.4889,1,9.176
127,600111.XSHG,600111,北方稀土,XSHG,2020-04-14,9.16,9.16,9.16,9.3,9.08,9.26,38635732,356158378,20932,0.0106,1,33642191160,33642191160,0.0109,50.5462,54.7116,3.527,1,9.218
128,600111.XSHG,600111,北方稀土,XSHG,2020-04-15,9.26,9.26,9.29,9.29,9.1,9.13,25877962,237467776,15396,0.0071,1,33169892580,33169892580,-0.014,49.8366,53.9436,3.4774,1,9.176
129,600111.XSHG,600111,北方稀土,XSHG,2020-04-16,9.13,9.13,9.09,9.1,8.98,9.04,22835648,206213623,15086,0.0063,1,32842916640,32842916640,-0.0099,49.3453,53.4118,3.4432,1,9.03
130,600111.XSHG,600111,北方稀土,XSHG,2020-04-17,9.04,9.04,9.04,9.18,9.04,9.08,25236217,229375236,15506,0.0069,1,32988239280,32988239280,0.0044,49.5637,53.6481,3.4584,1,9.089
131,600111.XSHG,600111,北方稀土,XSHG,2020-04-20,9.08,9.08,9.08,9.11,9.0,9.04,16359387,147789523,11018,0.0045,1,32842916640,32842916640,-0.0044,49.3453,53.4118,3.4432,1,9.034
132,600111.XSHG,600111,北方稀土,XSHG,2020-04-21,9.04,9.04,9.01,9.03,8.78,8.85,25223347,223562325,19233,0.0069,1,32152634100,32152634100,-0.021,48.3082,52.2892,3.3708,1,8.863
133,600111.XSHG,600111,北方稀土,XSHG,2020-04-22,8.85,8.85,8.87,9.22,8.8,9.13,40336067,365980182,24568,0.0111,1,33169892580,33169892580,0.0316,53.8215,53.8215,3.4607,1,9.073
134,600111.XSHG,600111,北方稀土,XSHG,2020-04-23,9.13,9.13,9.12,9.13,9.01,9.04,24313944,220471470,16387,0.0067,1,32842916640,32842916640,-0.0099,53.2909,53.2909,3.4266,1,9.068
135,600111.XSHG,600111,北方稀土,XSHG,2020-04-24,9.04,9.04,9.06,9.09,8.88,8.89,19138118,171305463,15692,0.0053,1,32297956740,32297956740,-0.0166,50.3447,55.7658,3.3293,1,8.951
136,600111.XSHG,600111,北方稀土,XSHG,2020-04-27,8.89,8.89,8.88,8.95,8.77,8.82,15566483,137575940,13115,0.0043,1,32043642120,32043642120,-0.0079,49.9483,55.3267,3.3031,1,8.838
137,600111.XSHG,600111,北方稀土,XSHG,2020-04-28,8.82,8.82,8.83,8.85,8.47,8.63,24254438,209352705,19502,0.0067,1,31353359580,31353359580,-0.0215,48.8723,54.1348,3.2319,1,8.632
138,600111.XSHG,600111,北方稀土,XSHG,2020-04-29,8.63,8.63,8.62,8.72,8.6,8.64,12936223,112181956,9563,0.0036,1,31389690240,31389690240,0.0012,48.929,54.1975,3.2357,1,8.672
139,600111.XSHG,600111,北方稀土,XSHG,2020-04-30,8.64,8.64,8.72,9.09,8.72,9.03,36307181,325245958,24034,0.01,1,32806585980,32806585980,0.0451,51.1376,56.644,3.3817,1,8.958
140,600111.XSHG,600111,北方稀土,XSHG,2020-05-06,9.03,9.03,9.03,9.8,9.03,9.57,91456039,865127280,60065,0.0252,1,34768441620,34768441620,0.0598,54.1956,60.0313,3.5839,1,9.459
141,600111.XSHG,600111,北方稀土,XSHG,2020-05-07,9.57,9.57,9.37,9.49,9.25,9.28,60550968,566141678,39615,0.0167,1,33714852480,33714852480,-0.0303,52.5533,58.2122,3.4753,1,9.35
142,600111.XSHG,600111,北方稀土,XSHG,2020-05-08,9.28,9.28,9.35,9.39,9.23,9.33,38353160,357250085,24503,0.0106,1,33896505780,33896505780,0.0054,52.8365,58.5258,3.4941,1,9.315
143,600111.XSHG,600111,北方稀土,XSHG,2020-05-11,9.33,9.33,9.33,9.39,9.2,9.25,33272704,309070428,19898,0.0092,1,33605860500,33605860500,-0.0086,52.3835,58.024,3.4641,1,9.289
144,600111.XSHG,600111,北方稀土,XSHG,2020-05-12,9.25,9.25,9.24,9.32,9.08,9.17,26889771,246217911,18734,0.0074,1,33315215220,33315215220,-0.0086,51.9304,57.5222,3.4341,1,9.157
145,600111.XSHG,600111,北方稀土,XSHG,2020-05-13,9.17,9.17,9.19,9.25,9.14,9.2,22739388,208867356,14258,0.0063,1,33424207200,33424207200,0.0033,52.1003,57.7103,3.4454,1,9.185
146,600111.XSHG,600111,北方稀土,XSHG,2020-05-14,9.2,9.2,9.3,9.54,9.29,9.38,70351747,663875587,42278,0.0194,1,34078159080,34078159080,0.0196,53.1197,58.8395,3.5128,1,9.437
147,600111.XSHG,600111,北方稀土,XSHG,2020-05-15,9.38,9.38,9.34,9.47,9.28,9.39,36846406,345392788,21517,0.0101,1,34114489740,34114489740,0.0011,53.1763,58.9022,3.5165,1,9.374
148,600111.XSHG,600111,北方稀土,XSHG,2020-05-18,9.39,9.39,9.65,10.2,9.5,9.88,132715406,1312840620,77839,0.0365,1,35894692080,35894692080,0.0522,55.9512,61.9759,3.7,1,9.892
149,600111.XSHG,600111,北方稀土,XSHG,2020-05-19,9.88,9.88,9.88,10.0,9.66,9.81,83170838,815664311,48024,0.0229,1,35640377460,35640377460,-0.0071,55.5548,61.5368,3.6738,1,9.807
150,600111.XSHG,600111,北方稀土,XSHG,2020-05-20,9.81,9.81,9.79,9.93,9.62,9.64,61207191,595573319,34635,0.0168,1,35022756240,35022756240,-0.0173,54.5921,60.4704,3.6102,1,9.73
151,600111.XSHG,600111,北方稀土,XSHG,2020-05-21,9.64,9.64,9.68,10.04,9.67,9.85,89495856,883796740,48408,0.0246,1,35785700100,35785700100,0.0218,55.7813,61.7877,3.6888,1,9.875
152,600111.XSHG,600111,北方稀土,XSHG,2020-05-22,9.85,9.85,9.72,10.26,9.53,10.02,119267666,1181624356,66148,0.0328,1,36403321320,36403321320,0.0173,56.744,62.8541,3.7525,1,9.907
153,600111.XSHG,600111,北方稀土,XSHG,2020-05-25,10.02,10.02,10.09,10.22,9.77,9.84,72805034,725141347,42575,0.02,1,35749369440,35749369440,-0.018,55.7247,61.725,3.6851,1,9.96
154,600111.XSHG,600111,北方稀土,XSHG,2020-05-26,9.84,9.84,9.8,9.94,9.72,9.9,53681118,528143809,28191,0.0148,1,35967353400,35967353400,0.0061,56.0645,62.1013,3.7075,1,9.839
155,600111.XSHG,600111,北方稀土,XSHG,2020-05-27,9.9,9.9,9.84,10.09,9.8,10.04,82302448,821844768,43426,0.0227,1,36475982640,36475982640,0.0141,56.8573,62.9795,3.76,1,9.986
156,600111.XSHG,600111,北方稀土,XSHG,2020-05-28,10.04,10.04,9.99,10.33,9.87,10.08,119723950,1212534998,62385,0.033,1,36621305280,36621305280,0.004,57.0838,63.2305,3.7749,1,10.128
157,600111.XSHG,600111,北方稀土,XSHG,2020-05-29,10.08,10.08,10.06,10.17,9.93,10.15,78563345,790103942,41054,0.0216,1,36875619900,36875619900,0.0069,57.4802,63.6696,3.8011,1,10.057
158,600111.XSHG,600111,北方稀土,XSHG,2020-06-01,10.15,10.15,9.98,10.13,9.85,10.1,76343862,763104520,40900,0.021,1,36693966600,36693966600,-0.0049,57.1971,63.3559,3.7824,1,9.996
159,600111.XSHG,600111,北方稀土,XSHG,2020-06-02,10.1,10.1,10.06,10.11,9.95,10.08,58261489,584507332,30126,0.016,1,36621305280,36621305280,-0.002,57.0838,63.2305,3.7749,1,10.032
160,600111.XSHG,600111,北方稀土,XSHG,2020-06-03,10.08,10.08,10.05,10.06,9.8,9.8,71393297,705734717,42535,0.0197,1,35604046800,35604046800,-0.0278,55.4981,61.4741,3.6701,1,9.885
161,600111.XSHG,600111,北方稀土,XSHG,2020-06-04,9.8,9.8,9.82,9.89,9.73,9.77,38594262,378571234,22543,0.0106,1,35495054820,35495054820,-0.0031,55.3283,61.2859,3.6588,1,9.809
162,600111.XSHG,600111,北方稀土,XSHG,2020-06-05,9.77,9.77,9.77,9.82,9.57,9.68,40518282,392186540,23933,0.0112,1,35168078880,35168078880,-0.0092,54.8186,60.7213,3.6251,1,9.679
163,600111.XSHG,600111,北方稀土,XSHG,2020-06-08,9.68,9.68,9.68,9.79,9.62,9.73,28437297,276254673,16537,0.0078,1,35349732180,35349732180,0.0052,55.1017,61.035,3.6439,1,9.715
164,600111.XSHG,600111,北方稀土,XSHG,2020-06-09,9.73,9.73,9.74,9.77,9.58,9.6,31878560,307568481,17671,0.0088,1,34877433600,34877433600,-0.0134,54.3655,60.2195,3.5952,1,9.648
165,600111.XSHG,600111,北方稀土,XSHG,2020-06-10,9.6,9.6,9.6,9.68,9.6,9.67,21387372,206075846,13178,0.0059,1,35131748220,35131748220,0.0073,54.7619,60.6586,3.6214,1,9.635
166,600111.XSHG,600111,北方稀土,XSHG,2020-06-11,9.67,9.67,9.7,9.89,9.67,9.89,61619579,602937256,32382,0.017,1,35931022740,35931022740,0.0228,56.0078,62.0386,3.7038,1,9.785
167,600111.XSHG,600111,北方稀土,XSHG,2020-06-12,9.89,9.89,9.75,9.76,9.62,9.69,36318745,352292989,21279,0.01,1,35204409540,35204409540,-0.0202,54.8752,60.784,3.6289,1,9.7
168,600111.XSHG,600111,北方稀土,XSHG,2020-06-15,9.69,9.69,9.62,9.63,9.36,9.39,49015689,463701048,31409,0.0135,1,34114489740,34114489740,-0.031,53.1763,58.9022,3.5165,1,9.46
169,600111.XSHG,600111,北方稀土,XSHG,2020-06-16,9.39,9.39,9.45,9.59,9.42,9.51,28359262,269306210,16911,0.0078,1,34550457660,34550457660,0.0128,53.8559,59.6549,3.5615,1,9.496
170,600111.XSHG,600111,北方稀土,XSHG,2020-06-17,9.51,9.51,9.54,9.6,9.42,9.46,24758406,234940338,14349,0.0068,1,34368804360,34368804360,-0.0053,53.5727,59.3413,3.5427,1,9.489
171,600111.XSHG,600111,北方稀土,XSHG,2020-06-18,9.46,9.46,9.45,9.59,9.37,9.48,24360772,231420457,13785,0.0067,1,34441465680,34441465680,0.0021,53.686,59.4667,3.5502,1,9.5
172,600111.XSHG,600111,北方稀土,XSHG,2020-06-19,9.48,9.48,9.5,9.55,9.45,9.55,21877333,208095753,13302,0.006,1,34695780300,34695780300,0.0074,54.0824,59.9058,3.5765,1,9.512
173,600111.XSHG,600111,北方稀土,XSHG,2020-06-22,9.55,9.55,9.55,9.68,9.53,9.59,30796614,295908475,17095,0.0085,1,34841102940,34841102940,0.0042,54.3089,60.1568,3.5914,1,9.608
174,600111.XSHG,600111,北方稀土,XSHG,2020-06-23,9.59,9.59,9.58,9.71,9.57,9.6,31561214,304288478,17112,0.0087,1,34877433600,34877433600,0.001,54.3655,60.2195,3.5952,1,9.641
175,600111.XSHG,600111,北方稀土,XSHG,2020-06-24,9.6,9.6,9.57,9.59,9.4,9.41,29600820,279368105,19132,0.0081,1,34187151060,34187151060,-0.0198,53.2895,59.0276,3.524,1,9.438
176,600111.XSHG,600111,北方稀土,XSHG,2020-06-29,9.41,9.41,9.39,9.39,9.2,9.22,27881337,258676542,18673,0.0077,1,33496868520,33496868520,-0.0202,52.2136,57.8358,3.4529,1,9.278
177,600111.XSHG,600111,北方稀土,XSHG,2020-06-30,9.22,9.22,9.26,9.35,9.26,9.32,19850348,184825558,11672,0.0055,1,33860175120,33860175120,0.0108,52.7799,58.4631,3.4903,1,9.311
178,600111.XSHG,600111,北方稀土,XSHG,2020-07-01,9.32,9.32,9.32,9.47,9.3,9.47,30830490,289772927,17421,0.0085,1,34405135020,34405135020,0.0161,53.6293,59.404,3.5465,1,9.399
179,600111.XSHG,600111,北方稀土,XSHG,2020-07-02,9.47,9.47,9.46,9.64,9.4,9.64,47297274,451008353,27694,0.013,1,35022756240,35022756240,0.018,54.5921,60.4704,3.6102,1,9.536
180,600111.XSHG,600111,北方稀土,XSHG,2020-07-03,9.64,9.64,9.69,9.99,9.63,9.86,73887110,725969493,41808,0.0203,1,35822030760,35822030760,0.0228,55.8379,61.8504,3.6925,1,9.825
181,600111.XSHG,600111,北方稀土,XSHG,2020-07-06,9.86,9.86,9.91,10.6,9.89,10.57,151989424,1563867913,81909,0.0418,1,38401507620,38401507620,0.072,59.8587,66.3042,3.9584,1,10.289
182,600111.XSHG,600111,北方稀土,XSHG,2020-07-07,10.57,10.57,10.69,10.78,10.4,10.45,139239479,1473702383,72760,0.0383,1,37965539700,37965539700,-0.0114,59.1791,65.5514,3.9135,1,10.584
183,600111.XSHG,600111,北方稀土,XSHG,2020-07-08,10.45,10.45,10.45,11.5,10.41,11.5,148441435,1641929628,63899,0.0409,1,41780259000,41780259000,0.1005,65.1254,72.1379,4.3067,1,11.061
184,600111.XSHG,600111,北方稀土,XSHG,2020-07-09,11.5,11.5,12.0,12.52,11.81,12.31,308294865,3747386181,161571,0.0849,1,44723042460,44723042460,0.0704,69.7125,77.2189,4.6101,1,12.155
185,600111.XSHG,600111,北方稀土,XSHG,2020-07-10,12.31,12.31,12.23,13.28,11.99,12.64,276219463,3497754595,158861,0.076,1,45921954240,45921954240,0.0268,71.5813,79.289,4.7336,1,12.663
186,600111.XSHG,600111,北方稀土,XSHG,2020-07-13,12.64,12.64,12.67,13.2,12.36,13.0,237877939,3061260407,123412,0.0655,1,47229858000,47229858000,0.0285,73.62,81.5472,4.8685,1,12.869
187,600111.XSHG,600111,北方稀土,XSHG,2020-07-14,13.0,13.0,12.91,13.42,12.66,13.03,174554873,2264299039,105166,0.048,1,47338849980,47338849980,0.0023,73.7899,81.7354,4.8797,1,12.972
188,600111.XSHG,600111,北方稀土,XSHG,2020-07-15,13.03,13.03,13.39,13.5,12.1,12.13,194379116,2445414408,124832,0.0535,1,44069090580,44069090580,-0.0691,68.6931,76.0898,4.5427,1,12.581
189,600111.XSHG,600111,北方稀土,XSHG,2020-07-16,12.13,12.13,12.52,12.78,11.79,11.95,174545280,2161416270,110455,0.048,1,43415138700,43415138700,-0.0148,67.6738,74.9607,4.4752,1,12.383
190,600111.XSHG,600111,北方稀土,XSHG,2020-07-17,11.95,11.95,11.95,12.07,11.36,11.72,112597536,1319046127,72594,0.031,1,42579533520,42579533520,-0.0192,66.3712,73.518,4.3891,1,11.715
191,600111.XSHG,600111,北方稀土,XSHG,2020-07-20,11.72,11.72,11.83,12.89,11.79,12.89,191865271,2400304351,110762,0.0528,1,46830220740,46830220740,0.0998,72.997,80.8572,4.8273,1,12.51
192,600111.XSHG,600111,北方稀土,XSHG,2020-07-21,12.89,12.89,12.85,12.85,12.45,12.63,131147146,1652120780,79378,0.0361,1,45885623580,45885623580,-0.0202,71.5246,79.2263,4.7299,1,12.597
193,600111.XSHG,600111,北方稀土,XSHG,2020-07-22,12.63,12.63,12.79,12.98,12.55,12.95,155551514,1987696922,93898,0.0428,1,47048204700,47048204700,0.0253,73.3368,81.2336,4.8497,1,12.778
194,600111.XSHG,600111,北方稀土,XSHG,2020-07-23,12.95,12.95,13.27,13.88,12.81,13.03,282349605,3748193179,171714,0.0777,1,47338849980,47338849980,0.0062,73.7899,81.7354,4.8797,1,13.275
195,600111.XSHG,600111,北方稀土,XSHG,2020-07-24,13.03,13.03,12.8,13.35,12.28,12.34,212356346,2713215781,130371,0.0585,1,44832034440,44832034440,-0.053,69.8824,77.4071,4.6213,1,12.777
196,600111.XSHG,600111,北方稀土,XSHG,2020-07-27,12.34,12.34,12.33,12.65,11.86,12.46,116575058,1429770971,72807,0.0321,1,45268002360,45268002360,0.0097,70.5619,78.1599,4.6662,1,12.265
197,600111.XSHG,600111,北方稀土,XSHG,2020-07-28,12.46,12.46,12.59,12.97,12.33,12.4,132549768,1676400962,80733,0.0365,1,45050018400,45050018400,-0.0048,70.2221,77.7835,4.6438,1,12.647
198,600111.XSHG,600111,北方稀土,XSHG,2020-07-29,12.4,12.4,12.33,12.8,12.1,12.74,124052798,1550843524,73707,0.0341,1,46285260840,46285260840,0.0274,72.1476,79.9163,4.7711,1,12.501
199,600111.XSHG,600111,北方稀土,XSHG,2020-07-30,12.74,12.74,12.73,12.88,12.46,12.52,96535439,1222322420,60254,0.0266,1,45485986320,45485986320,-0.0173,70.9017,78.5362,4.6887,1,12.662
200,600111.XSHG,600111,北方稀土,XSHG,2020-07-31,12.52,12.52,12.39,12.69,12.21,12.41,109264822,1353668031,71531,0.0301,1,45086349060,45086349060,-0.0088,70.2788,77.8462,4.6475,1,12.389
201,600111.XSHG,600111,北方稀土,XSHG,2020-08-03,12.41,12.41,12.41,13.1,12.35,13.1,170271810,2177087168,99831,0.0469,1,47593164600,47593164600,0.0556,74.1863,82.1745,4.9059,1,12.786
202,600111.XSHG,600111,北方稀土,XSHG,2020-08-04,13.1,13.1,13.09,13.09,12.72,12.9,118359664,1521394658,69997,0.0326,1,46866551400,46866551400,-0.0153,73.0537,80.9199,4.831,1,12.854
203,600111.XSHG,600111,北方稀土,XSHG,2020-08-05,12.9,12.9,12.95,14.19,12.84,14.19,361761293,4964974993,183583,0.0996,1,51553206540,51553206540,0.1,80.359,89.0119,5.3141,1,13.724
204,600111.XSHG,600111,北方稀土,XSHG,2020-08-06,14.19,14.19,13.98,14.55,13.83,14.08,314971310,4468519165,180276,0.0867,1,51153569280,51153569280,-0.0078,79.7361,88.3219,5.2729,1,14.187
205,600111.XSHG,600111,北方稀土,XSHG,2020-08-07,14.08,14.08,14.0,14.88,13.85,14.61,259564399,3709614951,155415,0.0714,1,53079094260,53079094260,0.0376,82.7375,91.6465,5.4714,1,14.292
206,600111.XSHG,600111,北方稀土,XSHG,2020-08-10,14.61,14.61,14.35,14.38,13.66,13.72,201289635,2817953699,132404,0.0554,1,49845665520,49845665520,-0.0609,77.6974,86.0637,5.1381,1,13.999
207,600111.XSHG,600111,北方稀土,XSHG,2020-08-11,13.72,13.72,13.75,14.27,13.69,13.87,168499348,2356718622,108461,0.0464,1,50390625420,50390625420,0.0109,78.5469,87.0046,5.1943,1,13.987
208,600111.XSHG,600111,北方稀土,XSHG,2020-08-12,13.87,13.87,13.55,13.56,13.07,13.26,137520429,1823377191,91076,0.0379,1,48174455160,48174455160,-0.044,75.0924,83.1782,4.9658,1,13.259
209,600111.XSHG,600111,北方稀土,XSHG,2020-08-13,13.26,13.26,13.37,13.56,13.13,13.4,88865887,1186400033,60870,0.0245,1,48683084400,48683084400,0.0106,75.8852,84.0564,5.0183,1,13.35
210,600111.XSHG,600111,北方稀土,XSHG,2020-08-14,13.4,13.4,13.41,13.57,13.23,13.47,77270891,1036362184,49583,0.0213,1,48937399020,48937399020,0.0052,76.2816,84.4955,5.0445,1,13.412
211,600111.XSHG,600111,北方稀土,XSHG,2020-08-17,13.47,13.47,13.48,13.94,13.33,13.93,115334624,1574586234,72408,0.0317,1,50608609380,50608609380,0.0341,78.8866,87.381,5.2167,1,13.652
212,600111.XSHG,600111,北方稀土,XSHG,2020-08-18,13.93,13.93,14.04,14.25,13.72,13.8,112761903,1572126086,72877,0.031,1,50136310800,50136310800,-0.0093,78.1504,86.5655,5.1681,1,13.942
213,600111.XSHG,600111,北方稀土,XSHG,2020-08-19,13.8,13.8,14.2,14.49,13.78,13.86,158930985,2249150615,102113,0.0437,1,50354294760,50354294760,0.0043,74.2221,76.7214,5.0886,1,14.152
214,600111.XSHG,600111,北方稀土,XSHG,2020-08-20,13.86,13.86,13.54,13.55,13.07,13.2,113662473,1517062584,79857,0.0313,1,47956471200,47956471200,-0.0476,70.6877,73.068,4.8463,1,13.347
215,600111.XSHG,600111,北方稀土,XSHG,2020-08-21,13.2,13.2,13.24,13.32,12.7,12.93,101252011,1313376829,73483,0.0279,1,46975543380,46975543380,-0.0205,69.2418,71.5734,4.7472,1,12.971
216,600111.XSHG,600111,北方稀土,XSHG,2020-08-24,12.93,12.93,12.95,13.13,12.56,13.1,67423211,865686648,51404,0.0186,1,47593164600,47593164600,0.0131,70.1522,72.5145,4.8096,1,12.84
217,600111.XSHG,600111,北方稀土,XSHG,2020-08-25,13.1,13.1,13.15,13.19,12.57,12.65,96787450,1241631231,70033,0.0266,1,45958284900,45958284900,-0.0344,67.7424,70.0235,4.6444,1,12.828
218,600111.XSHG,600111,北方稀土,XSHG,2020-08-26,12.65,12.65,12.56,12.73,12.08,12.17,89972436,1110189438,60966,0.0248,1,44214413220,44214413220,-0.0379,65.1719,67.3665,4.4681,1,12.339
219,600111.XSHG,600111,北方稀土,XSHG,2020-08-27,12.17,12.17,12.24,12.35,12.1,12.3,62174001,760270085,37730,0.0171,1,44686711800,44686711800,0.0107,65.8681,68.0861,4.5159,1,12.228
220,600111.XSHG,600111,北方稀土,XSHG,2020-08-28,12.3,12.3,12.2,12.54,12.0,12.47,64704048,799314932,40895,0.0178,1,45304333020,45304333020,0.0138,66.7784,69.0271,4.5783,1,12.353
221,600111.XSHG,600111,北方稀土,XSHG,2020-08-31,12.47,12.47,12.49,12.77,12.35,12.35,67591969,847756218,44927,0.0186,1,44868365100,44868365100,-0.0096,66.1358,68.3629,4.5342,1,12.542
222,600111.XSHG,600111,北方稀土,XSHG,2020-09-01,12.35,12.35,12.28,12.59,12.24,12.52,48614467,605314752,31283,0.0134,1,45485986320,45485986320,0.0138,67.0462,69.3039,4.5966,1,12.451
223,600111.XSHG,600111,北方稀土,XSHG,2020-09-02,12.52,12.52,12.44,12.47,12.12,12.23,62993277,771665811,43069,0.0173,1,44432397180,44432397180,-0.0232,65.4932,67.6986,4.4902,1,12.25
224,600111.XSHG,600111,北方稀土,XSHG,2020-09-03,12.23,12.23,12.19,12.3,12.01,12.08,48095960,583113228,33536,0.0132,1,43887437280,43887437280,-0.0123,64.6899,66.8683,4.4351,1,12.124
225,600111.XSHG,600111,北方稀土,XSHG,2020-09-04,12.08,12.08,11.88,11.99,11.81,11.95,43233486,514388483,30828,0.0119,1,43415138700,43415138700,-0.0108,63.9938,66.1487,4.3874,1,11.898
226,600111.XSHG,600111,北方稀土,XSHG,2020-09-07,11.95,11.95,11.92,12.18,11.66,11.69,51786531,617815460,35763,0.0143,1,42470541540,42470541540,-0.0218,62.6014,64.7095,4.2919,1,11.93
227,600111.XSHG,600111,北方稀土,XSHG,2020-09-08,11.69,11.69,11.71,11.87,11.62,11.79,44163708,519114652,27233,0.0122,1,42833848140,42833848140,0.0086,63.1369,65.263,4.3286,1,11.754
228,600111.XSHG,600111,北方稀土,XSHG,2020-09-09,11.79,11.79,11.58,11.69,11.32,11.36,55960224,641812049,38079,0.0154,1,41271629760,41271629760,-0.0365,60.8342,62.8828,4.1707,1,11.469
229,600111.XSHG,600111,北方稀土,XSHG,2020-09-10,11.36,11.36,11.46,11.53,11.15,11.33,57009536,648472993,34480,0.0157,1,41162637780,41162637780,-0.0026,60.6736,62.7167,4.1597,1,11.375
230,600111.XSHG,600111,北方稀土,XSHG,2020-09-11,11.33,11.33,11.3,11.46,11.21,11.43,38761911,440208256,23435,0.0107,1,41525944380,41525944380,0.0088,61.2091,63.2703,4.1964,1,11.357
231,600111.XSHG,600111,北方稀土,XSHG,2020-09-14,11.43,11.43,11.44,11.72,11.41,11.61,51626693,597616387,29257,0.0142,1,42179896260,42179896260,0.0157,62.173,64.2666,4.2625,1,11.576
232,600111.XSHG,600111,北方稀土,XSHG,2020-09-15,11.61,11.61,11.6,11.6,11.36,11.5,30338656,347722625,19761,0.0084,1,41780259000,41780259000,-0.0095,61.584,63.6577,4.2221,1,11.461
233,600111.XSHG,600111,北方稀土,XSHG,2020-09-16,11.5,11.5,11.47,11.47,11.28,11.36,27327993,310287641,18717,0.0075,1,41271629760,41271629760,-0.0122,60.8342,62.8828,4.1707,1,11.354
234,600111.XSHG,600111,北方稀土,XSHG,2020-09-17,11.36,11.36,11.32,11.47,11.23,11.39,28464624,323057034,19790,0.0078,1,41380621740,41380621740,0.0026,60.9949,63.0488,4.1818,1,11.349
235,600111.XSHG,600111,北方稀土,XSHG,2020-09-18,11.39,11.39,11.33,11.77,11.32,11.69,53018732,612659021,32591,0.0146,1,42470541540,42470541540,0.0263,62.6014,64.7095,4.2919,1,11.556
236,600111.XSHG,600111,北方稀土,XSHG,2020-09-21,11.69,11.69,11.67,11.78,11.55,11.58,40392089,470969573,22832,0.0111,1,42070904280,42070904280,-0.0094,62.0124,64.1006,4.2515,1,11.66
237,600111.XSHG,600111,北方稀土,XSHG,2020-09-22,11.58,11.58,11.4,11.44,11.2,11.24,36409140,412339461,25129,0.01,1,40835661840,40835661840,-0.0294,60.1916,62.2185,4.1267,1,11.325
238,600111.XSHG,600111,北方稀土,XSHG,2020-09-23,11.24,11.24,11.34,11.53,11.3,11.35,34115949,389112643,21831,0.0094,1,41235299100,41235299100,0.0098,60.7807,62.8274,4.1671,1,11.406
239,600111.XSHG,600111,北方稀土,XSHG,2020-09-24,11.35,11.35,11.19,11.22,10.96,11.01,39832068,440920617,30203,0.011,1,40000056660,40000056660,-0.03,58.9599,60.9454,4.0422,1,11.069
240,600111.XSHG,600111,北方稀土,XSHG,2020-09-25,11.01,11.01,11.0,11.1,10.76,10.81,33325642,362226029,22593,0.0092,1,39273443460,39273443460,-0.0182,57.8889,59.8383,3.9688,1,10.869
241,600111.XSHG,600111,北方稀土,XSHG,2020-09-28,10.81,10.81,10.83,10.87,10.71,10.74,20881796,225122185,15083,0.0057,1,39019128840,39019128840,-0.0065,57.5141,59.4508,3.9431,1,10.781
242,600111.XSHG,600111,北方稀土,XSHG,2020-09-29,10.74,10.74,10.8,10.89,10.78,10.8,19624091,212595333,14284,0.0054,1,39237112800,39237112800,0.0056,57.8354,59.7829,3.9651,1,10.833
243,600111.XSHG,600111,北方稀土,XSHG,2020-09-30,10.8,10.8,10.83,10.85,10.68,10.74,21007870,225906571,14156,0.0058,1,39019128840,39019128840,-0.0056,57.5141,59.4508,3.9431,1,10.753
